Price,Company,TypeName,Ram,Weight,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
10.55758616512496,HP,Notebook,4,2.1,0,1,141.21199808219862,Intel Core i5,500.0,0,Intel,Windows
11.799206957067089,Lenovo,Ultrabook,8,1.13,0,1,157.3505121487356,Intel Core i7,0.0,512,Intel,Windows
9.99658437558166,Acer,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i3,0.0,128,Intel,Others
10.534467797525002,HP,Notebook,4,2.1,0,0,141.21199808219862,Intel Core i3,0.0,128,Intel,Windows
10.908984051962848,Asus,Ultrabook,8,1.45,0,1,165.6321180513006,Intel Core i5,0.0,512,Nvidia,Windows
10.481345086360362,Toshiba,Notebook,4,2.0,0,0,100.45466986113652,Intel Core i3,500.0,0,Intel,Windows
11.219074000897615,Lenovo,Ultrabook,8,0.99,1,1,234.9767648087785,Other Intel Processor,0.0,512,Intel,Windows
11.18267988243989,Lenovo,2 in 1 Convertible,8,1.38,1,1,158.48253022174808,Intel Core i7,0.0,256,Intel,Windows
9.771618776997505,Lenovo,Notebook,8,2.2,0,0,100.45466986113652,Other Intel Processor,1000.0,0,Intel,Others
11.118388427393754,Asus,Gaming,8,2.5,0,0,141.21199808219862,Intel Core i7,1000.0,128,Nvidia,Windows
10.594313360795072,Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,0.0,256,AMD,Others
10.525211768465944,HP,2 in 1 Convertible,4,1.63,1,1,157.3505121487356,Intel Core i3,0.0,128,Nvidia,Windows
12.0059347920825,Dell,Gaming,32,4.42,0,1,127.33567457123112,Intel Core i7,1000.0,512,Nvidia,Windows
10.695781181367428,Lenovo,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i5,0.0,256,Nvidia,Windows
11.358282600039752,Dell,Ultrabook,16,1.88,0,0,141.21199808219862,Intel Core i7,0.0,768,Intel,Windows
10.765658261746038,HP,Notebook,8,2.04,0,0,141.21199808219862,Intel Core i5,0.0,256,Nvidia,Windows
11.267217235406594,Asus,Ultrabook,16,1.63,0,0,141.21199808219862,Intel Core i7,0.0,512,Nvidia,Windows
11.413356147904066,Others_Company,Notebook,16,2.5,0,0,141.21199808219862,Intel Core i7,1000.0,128,Nvidia,Windows
11.02307824758943,Asus,Notebook,8,1.4,0,0,276.053530085501,Intel Core i5,0.0,256,Intel,Windows
11.002618186839925,Dell,Notebook,8,1.6,0,0,111.93520355955212,Intel Core i5,0.0,256,Intel,Windows
10.773501439207063,HP,Notebook,8,2.5,0,0,127.33567457123112,Intel Core i5,1000.0,0,Nvidia,Windows
10.83096982484206,Dell,Gaming,8,2.65,0,0,141.21199808219862,Intel Core i5,0.0,0,Nvidia,Windows
11.51989313428582,MSI,Gaming,16,2.8,0,0,127.33567457123112,Intel Core i7,1000.0,256,Nvidia,Windows
9.476778419617322,Others_Company,Notebook,4,1.89,0,0,141.21199808219862,Other Intel Processor,0.0,0,Intel,Windows
9.317895278196945,HP,Netbook,2,1.17,0,0,135.0942111925629,Other Intel Processor,0.0,0,Intel,Windows
9.694067896286716,Lenovo,Notebook,2,1.15,0,0,135.0942111925629,Other Intel Processor,0.0,0,Intel,Windows
10.369151780182763,Acer,Notebook,4,3.3,0,0,106.11306214269258,Intel Core i3,1000.0,0,Nvidia,Windows
11.799206957067089,MSI,Gaming,16,4.14,0,0,127.33567457123112,Intel Core i7,1000.0,512,Nvidia,Windows
11.288114524334732,Dell,Ultrabook,8,1.29,0,0,165.6321180513006,Intel Core i5,0.0,256,Intel,Windows
10.959350991490268,Lenovo,2 in 1 Convertible,8,1.38,1,1,158.48253022174808,Intel Core i7,0.0,256,Intel,Windows
11.83458800598367,Others_Company,Ultrabook,16,1.25,1,0,200.84255993695703,Intel Core i7,0.0,512,Intel,Windows
10.267130165790451,Lenovo,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i5,500.0,0,Intel,Windows
9.83063294843456,Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Other Intel Processor,0.0,128,Intel,Windows
11.2874471903093,HP,Gaming,16,3.78,0,1,127.33567457123112,Intel Core i7,1000.0,256,Nvidia,Windows
10.283659467741664,Lenovo,Notebook,4,1.5,0,1,165.6321180513006,Intel Core i3,0.0,128,Intel,Windows
11.144911042902732,Asus,Notebook,8,2.0,0,1,282.42399616439724,Intel Core i7,1000.0,256,Nvidia,Windows
11.144911042902732,Asus,Gaming,8,3.2,0,0,127.33567457123112,AMD Processor,1000.0,256,AMD,Windows
11.204674904025437,Dell,Ultrabook,8,1.23,1,0,276.053530085501,Intel Core i7,0.0,256,Intel,Windows
9.672654512737536,Lenovo,Notebook,4,2.19,0,0,100.45466986113652,AMD Processor,500.0,0,AMD,Windows
10.075655737865564,HP,Notebook,8,1.91,0,0,100.45466986113652,AMD Processor,0.0,128,AMD,Windows
12.472347407870709,Lenovo,Notebook,32,2.5,0,1,282.42399616439724,Other Intel Processor,0.0,1000,Nvidia,Windows
10.776844060703754,Lenovo,Notebook,8,2.6,0,1,141.21199808219862,Intel Core i7,1000.0,0,Nvidia,Windows
11.352694739066088,Lenovo,2 in 1 Convertible,8,1.4,1,1,158.48253022174808,Intel Core i5,0.0,256,Intel,Windows
11.039464987704202,MSI,Gaming,8,2.3,0,0,141.21199808219862,Intel Core i7,1000.0,128,Nvidia,Windows
10.46628456073464,HP,Notebook,6,1.58,0,1,157.3505121487356,Intel Core i5,0.0,256,Nvidia,Windows
11.18267988243989,HP,Ultrabook,8,1.11,1,1,165.6321180513006,Intel Core i7,0.0,256,Intel,Windows
11.02220830408089,HP,Notebook,8,1.11,0,1,165.6321180513006,Intel Core i5,0.0,256,Intel,Windows
9.83063294843456,Lenovo,Notebook,4,2.2,0,0,100.45466986113652,AMD Processor,0.0,128,AMD,Windows
10.169966417336806,Dell,Notebook,4,2.29,0,0,100.45466986113652,Intel Core i3,500.0,0,Intel,Windows
10.53941655276426,Lenovo,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,1000.0,0,Nvidia,Others
10.841452101115571,Dell,Notebook,4,1.93,0,0,100.45466986113652,Intel Core i5,500.0,0,Intel,Windows
9.964497380151284,Asus,Notebook,4,2.37,0,0,100.45466986113652,Intel Core i3,1000.0,0,Intel,Windows
10.977716980635757,Dell,Ultrabook,8,1.23,1,0,276.053530085501,Intel Core i5,0.0,256,Intel,Others
11.410999046046683,Asus,Gaming,8,3.2,0,0,127.33567457123112,AMD Processor,1000.0,256,AMD,Windows
10.082583913974387,Others_Company,Notebook,6,1.4,0,1,267.3384360344031,Other Intel Processor,0.0,0,Intel,Windows
9.555290852218356,Mediacom,Notebook,4,1.4,0,1,161.72539083525606,Other Intel Processor,32.0,0,Intel,Windows
10.319441460358464,Dell,Notebook,4,2.18,0,0,141.21199808219862,Intel Core i5,0.0,128,AMD,Others
9.871367833143674,Acer,Notebook,4,2.1,0,0,100.45466986113652,Other Intel Processor,1000.0,0,Intel,Windows
9.93914036985058,HP,Notebook,8,1.94,0,0,111.93520355955212,Other Intel Processor,2000.0,0,Intel,Windows
11.912578515747589,Asus,Gaming,32,3.8,0,1,127.33567457123112,Intel Core i7,0.0,512,Nvidia,Windows
9.883643964401063,Lenovo,Notebook,4,1.9,0,0,100.45466986113652,Intel Core i3,1000.0,0,AMD,Others
11.23889064370897,Dell,Notebook,8,1.36,0,0,157.3505121487356,Intel Core i5,0.0,256,Intel,Windows
10.765658261746038,Dell,Notebook,8,2.8,0,1,127.33567457123112,Intel Core i5,1000.0,128,AMD,Others
9.70890230312988,Lenovo,Notebook,4,2.2,0,0,100.45466986113652,AMD Processor,500.0,0,AMD,Others
10.964896292206694,Dell,Notebook,8,2.8,0,0,127.33567457123112,Intel Core i7,1000.0,128,AMD,Windows
10.70060667312884,Lenovo,2 in 1 Convertible,4,1.8,1,0,157.3505121487356,Intel Core i5,0.0,128,Intel,Windows
11.036037392231934,HP,Notebook,8,2.31,0,0,141.21199808219862,Intel Core i5,0.0,256,Intel,Windows
11.55778003196968,Dell,Ultrabook,8,1.5,1,0,209.8006828649808,Intel Core i7,0.0,256,Intel,Windows
10.981350045485636,HP,Notebook,8,1.49,0,0,165.6321180513006,Intel Core i7,0.0,512,Intel,Windows
10.9368570721423,Lenovo,Notebook,4,2.38,0,0,100.45466986113652,Intel Core i5,500.0,0,Intel,Windows
10.633405177560588,Dell,Notebook,8,2.33,0,0,141.21199808219862,Intel Core i7,0.0,256,AMD,Others
10.969494001455322,HP,Notebook,8,1.49,0,0,165.6321180513006,Intel Core i7,0.0,256,Intel,Windows
10.619090308798832,Dell,Notebook,8,2.13,0,0,141.21199808219862,Intel Core i7,0.0,256,AMD,Windows
11.14105450129298,MSI,Gaming,16,2.4,0,0,141.21199808219862,Intel Core i7,1000.0,256,Nvidia,Windows
10.35398720988372,Lenovo,Notebook,8,2.2,0,0,100.45466986113652,Intel Core i3,0.0,128,Intel,Windows
11.05978744833005,Asus,Ultrabook,8,1.3,0,1,157.3505121487356,Intel Core i7,0.0,256,Nvidia,Windows
10.862092668762644,Dell,Notebook,8,2.36,0,0,141.21199808219862,Intel Core i7,1000.0,128,AMD,Windows
9.588689132620203,Lenovo,Notebook,4,1.43,0,0,111.93520355955212,Other Intel Processor,0.0,0,Intel,Windows
10.780175546294757,HP,Notebook,8,2.1,0,1,100.45466986113652,Intel Core i7,1000.0,0,Intel,Windows
12.030401247333158,Dell,Gaming,32,4.42,0,1,127.33567457123112,Intel Core i7,1000.0,256,Nvidia,Windows
11.421778496562451,Dell,Ultrabook,8,1.26,1,0,176.23257360658386,Intel Core i5,0.0,256,Intel,Windows
11.175239371923306,Asus,Gaming,16,2.59,0,1,141.21199808219862,Intel Core i7,1000.0,128,Nvidia,Windows
10.794485091507656,Toshiba,Notebook,4,1.75,0,0,111.93520355955212,Intel Core i5,500.0,0,Intel,Windows
9.858883414720411,Dell,Notebook,4,2.25,0,0,100.45466986113652,Intel Core i3,1000.0,0,Intel,Others
10.290919027754468,Lenovo,Netbook,4,1.59,0,1,135.0942111925629,Other Intel Processor,0.0,128,Intel,Windows
10.2484380327783,Asus,Notebook,4,2.8,0,0,106.11306214269258,Other Intel Processor,1000.0,0,Nvidia,Windows
11.525170191386666,Asus,Ultrabook,16,1.1,0,0,157.3505121487356,Intel Core i7,0.0,512,Intel,Windows
10.336863503805128,Acer,Notebook,8,2.2,0,0,100.45466986113652,AMD Processor,1000.0,0,AMD,Windows
10.46628456073464,Lenovo,Notebook,8,3.0,0,0,106.11306214269258,Intel Core i5,1000.0,0,AMD,Windows
9.70890230312988,Dell,Notebook,4,1.8,0,0,100.45466986113652,Other Intel Processor,500.0,0,Intel,Windows
302.1374058505288,Dell,Notebook,4,2.25,0,0,100.45466986113652,Intel Core i3,1000.0,0,AMD,Others
10.246549458090431,HP,Notebook,6,2.1,0,0,141.21199808219862,AMD Processor,1000.0,0,AMD,Windows
11.558808550535495,HP,Ultrabook,16,1.16,1,1,276.053530085501,Other Intel Processor,0.0,512,Intel,Windows
11.503355013953575,Dell,Ultrabook,16,1.18,0,0,176.23257360658386,Intel Core i7,0.0,256,Intel,Windows
10.62842405558548,HP,2 in 1 Convertible,4,1.45,1,0,135.0942111925629,Other Intel Processor,0.0,256,Intel,Windows
10.407616483423654,Lenovo,Notebook,4,2.1,0,0,141.21199808219862,Intel Core i5,2000.0,0,Intel,Windows
11.715790550995315,Others_Company,Ultrabook,8,1.09,0,1,141.21199808219862,Intel Core i7,0.0,512,Intel,Windows
11.903833710189655,Dell,Gaming,16,3.21,0,0,141.21199808219862,Intel Core i7,1000.0,256,Nvidia,Windows
11.52464373704442,Asus,Gaming,16,2.1,0,0,141.21199808219862,Intel Core i7,1000.0,128,Nvidia,Windows
10.683645110085203,Lenovo,Notebook,8,2.3,0,0,141.21199808219862,Intel Core i5,1000.0,128,Nvidia,Windows
10.167923515707006,Lenovo,Notebook,4,2.6,0,0,106.11306214269258,AMD Processor,0.0,128,AMD,Windows
11.148752768718731,HP,Notebook,8,1.84,0,0,141.21199808219862,Intel Core i7,0.0,256,Intel,Windows
10.060060439307303,Dell,Notebook,6,2.3,1,0,100.45466986113652,Intel Core i3,1000.0,0,Intel,Windows
10.79884714858782,Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,0.0,256,AMD,Windows
10.968576149165091,Dell,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i5,0.0,256,Nvidia,Others
10.188167121983652,Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i5,1000.0,0,Nvidia,Others
11.271974295006054,Toshiba,Notebook,8,1.05,0,0,165.6321180513006,Intel Core i5,0.0,256,Intel,Windows
9.6067728080535,HP,Notebook,2,1.44,0,0,111.93520355955212,Other Intel Processor,0.0,0,Intel,Windows
10.742904151497523,Dell,Notebook,4,1.93,0,0,100.45466986113652,Intel Core i5,500.0,0,Intel,Others
10.602278775481158,Dell,Notebook,4,1.76,0,0,111.93520355955212,Intel Core i5,500.0,0,Intel,Windows
12.1806155047626,Dell,Gaming,32,4.36,0,0,254.67134914246225,Intel Core i7,1000.0,1000,Nvidia,Windows
10.433899309576924,Lenovo,2 in 1 Convertible,4,1.8,1,1,157.3505121487356,Intel Core i7,0.0,128,Intel,Windows
10.46628456073464,Acer,Notebook,12,2.15,1,1,141.21199808219862,Intel Core i7,1000.0,0,Intel,Windows
12.69144112852859,Others_Company,Gaming,32,3.49,1,0,254.67134914246225,Intel Core i7,0.0,1000,Nvidia,Windows
11.056428922922915,HP,Notebook,4,2.31,0,0,111.93520355955212,Intel Core i5,500.0,0,Intel,Windows
10.121890283901031,Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i5,1000.0,0,Intel,Others
10.71962021254348,Lenovo,Notebook,8,2.8,0,0,127.33567457123112,Intel Core i7,2000.0,0,Nvidia,Others
11.50120100127367,Lenovo,Others_TypeName,16,2.18,0,0,141.21199808219862,Intel Core i7,0.0,512,Nvidia,Windows
9.951658096208996,HP,Notebook,4,1.86,0,0,100.45466986113652,Intel Core i5,500.0,0,Intel,Others
10.977716980635757,Asus,Ultrabook,8,1.25,0,0,157.3505121487356,Intel Core i7,0.0,256,Intel,Windows
11.758368289071829,Dell,Notebook,16,2.06,1,0,282.42399616439724,Intel Core i7,0.0,1000,Nvidia,Windows
9.669293165034832,HP,Notebook,4,1.86,0,0,100.45466986113652,AMD Processor,500.0,0,AMD,Windows
11.937276356672394,Dell,Gaming,16,4.42,0,1,282.42399616439724,Intel Core i7,1000.0,256,Nvidia,Windows
10.73132994821639,Lenovo,Notebook,8,1.87,0,1,157.3505121487356,Intel Core i7,0.0,256,Nvidia,Windows
10.0713630658882,Dell,Notebook,4,2.2,0,0,100.45466986113652,Other Intel Processor,500.0,0,Intel,Windows
10.666403303650696,Acer,Notebook,4,3.0,0,1,127.33567457123112,Intel Core i5,0.0,256,Nvidia,Windows
9.631552837051986,Asus,Notebook,4,1.5,0,0,111.93520355955212,Other Intel Processor,0.0,0,Intel,Windows
9.93914036985058,Acer,2 in 1 Convertible,4,1.25,1,1,135.0942111925629,Other Intel Processor,0.0,0,Intel,Others
10.419692282932576,Acer,Notebook,8,3.3,0,0,106.11306214269258,Intel Core i3,1000.0,0,Nvidia,Windows
11.442360501250736,Asus,Gaming,16,2.99,0,0,127.33567457123112,Intel Core i7,1000.0,256,Nvidia,Windows
10.93201122675303,Asus,Ultrabook,8,1.7,0,0,141.21199808219862,Intel Core i7,0.0,256,Nvidia,Windows
10.882315804880689,Dell,Gaming,8,2.65,0,0,141.21199808219862,Intel Core i5,1000.0,0,Nvidia,Windows
10.633572072102885,Lenovo,Notebook,4,1.85,0,0,141.21199808219862,Intel Core i7,1000.0,0,Intel,Windows
11.52464373704442,Lenovo,2 in 1 Convertible,16,2.0,1,1,282.42399616439724,Intel Core i7,0.0,512,Nvidia,Windows
10.977716980635757,Lenovo,Notebook,16,2.5,0,0,141.21199808219862,Intel Core i7,0.0,0,AMD,Windows
11.89782208458538,Dell,Gaming,16,4.36,0,0,169.78089942830815,Intel Core i7,1000.0,512,Nvidia,Windows
11.221929106334594,Toshiba,Notebook,16,2.4,0,1,141.21199808219862,Intel Core i7,0.0,512,Nvidia,Windows
10.324700017611931,Acer,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i3,0.0,256,Nvidia,Windows
10.646327347078008,Lenovo,Notebook,6,2.2,0,0,141.21199808219862,Intel Core i7,0.0,256,Nvidia,Windows
10.57552675900535,Dell,Notebook,8,2.14,0,0,141.21199808219862,Intel Core i7,0.0,256,AMD,Others
11.203223524960787,Dell,Notebook,8,1.9,0,0,141.21199808219862,Intel Core i5,0.0,256,Intel,Windows
9.326470842899342,Others_Company,Notebook,2,1.45,0,0,111.93520355955212,Other Intel Processor,0.0,0,Intel,Windows
10.765658261746038,Dell,2 in 1 Convertible,8,1.68,1,0,165.6321180513006,Intel Core i5,0.0,256,Intel,Windows
10.419692282932576,Lenovo,2 in 1 Convertible,4,1.74,1,1,157.3505121487356,Intel Core i3,0.0,256,Intel,Windows
10.950974953688084,HP,Notebook,8,2.04,0,0,141.21199808219862,Intel Core i7,0.0,256,Intel,Windows
11.229102177820836,Dell,Ultrabook,8,1.5,0,0,125.36742798669836,Intel Core i5,0.0,256,Intel,Windows
10.34185963789476,Asus,Notebook,8,2.0,0,0,141.21199808219862,Other Intel Processor,0.0,128,Intel,Windows
10.49618215379083,HP,Notebook,8,1.96,0,0,141.21199808219862,Intel Core i7,0.0,256,Intel,Windows
10.895234994607796,Lenovo,Notebook,8,2.3,0,1,141.21199808219862,Intel Core i5,0.0,256,Nvidia,Windows
10.99575173454406,Dell,Notebook,8,1.6,0,0,157.3505121487356,Intel Core i5,0.0,128,Intel,Windows
10.546429982871398,Dell,Notebook,8,2.18,0,0,100.45466986113652,Intel Core i5,0.0,128,Intel,Windows
10.717261720884188,Acer,2 in 1 Convertible,8,1.5,1,1,165.6321180513006,Intel Core i5,0.0,256,Intel,Windows
10.809669765045973,Dell,Gaming,8,2.62,0,0,141.21199808219862,Intel Core i7,1000.0,0,Nvidia,Others
11.009948956147635,Asus,Ultrabook,8,1.1,0,0,157.3505121487356,Intel Core i5,0.0,256,Intel,Windows
9.67600459962282,Mediacom,2 in 1 Convertible,4,1.16,1,1,189.90579052433608,Other Intel Processor,0.0,32,Intel,Windows
10.96212748563856,HP,Ultrabook,4,1.48,0,0,157.3505121487356,Intel Core i5,0.0,256,Intel,Windows
11.383485348791732,Dell,2 in 1 Convertible,16,1.22,1,0,165.6321180513006,Intel Core i7,0.0,256,Intel,Windows
11.288114524334732,Lenovo,Ultrabook,8,1.7,0,0,157.3505121487356,Intel Core i7,0.0,256,Intel,Windows
10.580858947180335,Lenovo,Notebook,8,2.05,0,0,141.21199808219862,Intel Core i5,0.0,256,Intel,Windows
11.846490622987275,Lenovo,Notebook,16,1.1,0,1,209.8006828649808,Intel Core i7,0.0,256,Intel,Windows
10.267037568910904,Dell,Notebook,8,2.14,0,0,100.45466986113652,Intel Core i5,1000.0,0,Intel,Windows
10.403666298916727,Acer,Notebook,4,2.23,0,0,100.45466986113652,Intel Core i5,500.0,0,Intel,Windows
11.340108040487776,HP,Notebook,8,1.88,0,0,141.21199808219862,Intel Core i5,0.0,256,Intel,Windows
10.89326663606744,Lenovo,Notebook,8,1.4,0,1,165.6321180513006,Intel Core i7,0.0,256,Intel,Windows
10.85594510841814,HP,Notebook,4,1.64,0,0,111.93520355955212,Intel Core i5,0.0,256,Intel,Windows
10.167923515707006,HP,Notebook,8,2.54,0,0,106.11306214269258,Intel Core i3,1000.0,0,Intel,Windows
10.99575173454406,Toshiba,Notebook,8,2.2,0,0,100.45466986113652,Intel Core i5,0.0,256,Intel,Windows
11.912578515747589,Dell,Gaming,16,4.42,0,1,169.78089942830815,Intel Core i7,1000.0,256,Nvidia,Windows
11.775314344519382,Lenovo,2 in 1 Convertible,16,2.8,1,1,209.8006828649808,Intel Core i7,0.0,512,Intel,Windows
10.695781181367428,Lenovo,Notebook,4,1.8,0,0,141.21199808219862,Intel Core i5,0.0,256,Intel,Windows
10.658921971998408,Acer,Notebook,8,2.4,0,0,141.21199808219862,Intel Core i5,1000.0,256,Nvidia,Windows
11.887251546940472,MSI,Gaming,16,4.14,0,0,127.33567457123112,Intel Core i7,1000.0,512,Nvidia,Windows
11.470547260182666,Lenovo,2 in 1 Convertible,16,1.3,1,1,276.053530085501,Intel Core i7,0.0,1000,Intel,Windows
10.082583913974387,Acer,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i3,0.0,128,Intel,Windows
10.370822624347584,Dell,Notebook,4,2.25,0,0,100.45466986113652,Intel Core i5,500.0,0,AMD,Windows
10.013431946154272,Lenovo,Notebook,4,2.2,0,0,100.45466986113652,Other Intel Processor,500.0,0,Intel,Windows
10.280009828654116,Dell,Notebook,4,2.18,0,0,100.45466986113652,Intel Core i3,0.0,128,Intel,Windows
9.268865850956626,Acer,Notebook,2,2.19,0,0,100.45466986113652,Other Intel Processor,0.0,16,Intel,Others
11.340108040487776,HP,Ultrabook,4,1.26,0,0,176.23257360658386,Intel Core i5,500.0,0,Intel,Windows
10.882315804880689,Acer,2 in 1 Convertible,8,1.6,1,1,165.6321180513006,Intel Core i5,0.0,256,Intel,Windows
11.510857728676225,Asus,Ultrabook,8,1.1,0,0,157.3505121487356,Intel Core i7,0.0,512,Intel,Windows
10.97315700921406,Dell,2 in 1 Convertible,8,2.3,1,1,141.21199808219862,Intel Core i5,0.0,256,Intel,Windows
10.370805929717411,HP,Notebook,8,1.96,0,0,141.21199808219862,Intel Core i5,0.0,256,Intel,Windows
11.368208546953756,Dell,Ultrabook,8,1.29,1,0,276.053530085501,Intel Core i5,0.0,256,Intel,Windows
11.049906436113686,Dell,Notebook,16,2.3,0,0,141.21199808219862,Intel Core i7,0.0,256,AMD,Windows
11.397934727218958,Lenovo,Ultrabook,12,1.4,0,1,157.3505121487356,Intel Core i7,0.0,256,Intel,Windows
10.188167121983652,HP,Notebook,4,1.96,0,0,100.45466986113652,Intel Core i5,500.0,0,Intel,Others
10.30099467974321,Dell,Notebook,4,2.18,0,0,100.45466986113652,Intel Core i3,1000.0,0,Intel,Windows
